game,bluetop,bluejungle,bluemid,blueadc,bluesupport,redtop,redjungle,redmid,redadc,redsupport,result
7152-9846,Jayce,Udyr,Neeko,Tristana,Alistar,Renekton,Lillia,Lucian,Ezreal,Leona,1
7155-9847,Renekton,Taliyah,Zoe,Aphelios,Thresh,Volibear,Udyr,Seraphine,Kai'Sa,Nautilus,1
game,bluetop,bluejungle,bluemid,blueadc,bluesupport,redtop,redjungle,redmid,redadc,redsupport,result
7335-9848,Irelia,Hecarim,Ryze,Jinx,Thresh,Jax,Udyr,Zoe,Varus,Alistar,0
7155-9849,Renekton,Taliyah,Zoe,Xayah,Alistar,Volibear,Udyr,Azir,Tristana,Nautilus,0
7335-9850,Sion,Hecarim,Azir,Jinx,Thresh,Gangplank,Lillia,Zoe,Varus,Alistar,0
7154-9852,Jayce,Udyr,Azir,Aphelios,Gragas,Gnar,Graves,Orianna,Draven,Alistar,1
7336-9851,Sion,Hecarim,Orianna,Xayah,Alistar,Jayce,Olaf,Zoe,Kalista,Nautilus,0
ESPORTSTMNT01/1886793,Camille,Udyr,Viktor,Varus,Alistar,Gragas,Nidalee,Sett,Kalista,Thresh,0
7155-9853,Sion,Udyr,Zoe,Samira,Alistar,Gangplank,Lillia,Sett,Kai'Sa,Gragas,0
7154-9854,Renekton,Udyr,Viktor,Sivir,Alistar,Jayce,Hecarim,Azir,Aphelios,Thresh,0
7336-9855,Gnar,Lillia,Azir,Kai'Sa,Alistar,Jayce,Udyr,Orianna,Xayah,Leona,1
7154-9856,Sion,Lillia,Azir,Aphelios,Thresh,Gnar,Hecarim,Zoe,Kai'Sa,Alistar,1
ESPORTSTMNT05/1870202,Gragas,Hecarim,Orianna,Xayah,Rakan,Renekton,Olaf,Azir,Tristana,Rell,0
ESPORTSTMNT05/1870216,Aatrox,Kayn,Galio,Kalista,Rell,Irelia,Lillia,Tristana,Miss Fortune,Poppy,1
ESPORTSTMNT05/1870222,Renekton,Nidalee,Irelia,Miss Fortune,Alistar,Camille,Taliyah,Jayce,Tristana,Braum,1
ESPORTSTMNT04/1600286,Renekton,Udyr,Viktor,Tristana,Alistar,Gangplank,Hecarim,Ryze,Kai'Sa,Nautilus,1
ESPORTSTMNT02/1730964,Wukong,Udyr,Ryze,Kai'Sa,Galio,Gnar,Lillia,Syndra,Xayah,Rakan,0
ESPORTSTMNT01/1886833,Jayce,Lillia,Ryze,Xayah,Alistar,Gnar,Olaf,Syndra,Kai'Sa,Rell,0
ESPORTSTMNT01/1896525,Sion,Hecarim,Ryze,Kog'Maw,Lulu,Camille,Olaf,Azir,Senna,Karma,1
ESPORTSTMNT04/1600290,Aatrox,Hecarim,Orianna,Kalista,Gragas,Jayce,Olaf,Ryze,Kai'Sa,Alistar,0
ESPORTSTMNT05/1870232,Gnar,Udyr,Azir,Caitlyn,Morgana,Karma,Olaf,Orianna,Kai'Sa,Rell,0
ESPORTSTMNT01/1896561,Gragas,Hecarim,Azir,Draven,Janna,Camille,Olaf,Galio,Tristana,Nautilus,1
ESPORTSTMNT04/1600295,Trundle,Nidalee,Ahri,Jinx,Thresh,Sion,Olaf,Azir,Ezreal,Rakan,1
ESPORTSTMNT01/1886841,Gnar,Lillia,Ekko,Tristana,Alistar,Wukong,Olaf,Azir,Kai'Sa,Rell,0
ESPORTSTMNT02/1730981,Urgot,Jarvan IV,Ekko,Kai'Sa,Galio,Aatrox,Udyr,Corki,Draven,Nautilus,1
ESPORTSTMNT04/1600300,Aatrox,Udyr,Orianna,Jhin,Thresh,Sion,Skarner,Jayce,Seraphine,Nautilus,0
ESPORTSTMNT01/1886844,Jayce,Lillia,Twisted Fate,Kai'Sa,Rell,Gnar,Olaf,LeBlanc,Tristana,Janna,0
ESPORTSTMNT04/1610361,Ornn,Skarner,Seraphine,Caitlyn,Braum,Fiora,Udyr,Azir,Jhin,Nautilus,0
ESPORTSTMNT01/1896574,Gnar,Hecarim,Azir,Jinx,Rell,Camille,Lillia,Veigar,Caitlyn,Morgana,0
ESPORTSTMNT02/1731011,Gnar,Udyr,Orianna,Draven,Rell,Camille,Lillia,Lucian,Xayah,Janna,0
ESPORTSTMNT01/1896588,Gnar,Hecarim,Corki,Seraphine,Rell,Gragas,Graves,Sylas,Senna,Tahm Kench,0
ESPORTSTMNT01/1896601,Renekton,Olaf,Viktor,Tristana,Rell,Sett,Hecarim,Corki,Xayah,Alistar,1
ESPORTSTMNT01/1896602,Sett,Lillia,Viktor,Caitlyn,Morgana,Sion,Hecarim,Orianna,Kalista,Rell,1
ESPORTSTMNT02/1731033,Sion,Trundle,Corki,Senna,Galio,Sett,Lillia,Ryze,Kalista,Thresh,0
ESPORTSTMNT01/1896608,Lucian,Olaf,Syndra,Senna,Tahm Kench,Gangplank,Hecarim,Orianna,Kai'Sa,Rell,0
ESPORTSTMNT04/1600307,Olaf,Udyr,Azir,Jinx,Thresh,Jayce,Lillia,Lucian,Kai'Sa,Alistar,0
ESPORTSTMNT02/1731066,Kennen,Hecarim,Orianna,Caitlyn,Galio,Ornn,Lillia,Yone,Xayah,Thresh,0
ESPORTSTMNT01/1896616,Sion,Hecarim,Azir,Kai'Sa,Leona,Gragas,Udyr,Corki,Xayah,Rakan,0
ESPORTSTMNT01/1896620,Sion,Graves,Viktor,Kai'Sa,Rakan,Gnar,Hecarim,Syndra,Xayah,Alistar,1
ESPORTSTMNT01/1896625,Aatrox,Hecarim,Ekko,Tristana,Alistar,Irelia,Graves,Syndra,Lucian,Gragas,1
ESPORTSTMNT02/1721141,Sylas,Dr. Mundo,Syndra,Jinx,Rell,Gnar,Olaf,Azir,Kai'Sa,Alistar,1
ESPORTSTMNT02/1721164,Gragas,Olaf,Orianna,Samira,Alistar,Aatrox,Lillia,Viktor,Kai'Sa,Galio,0
ESPORTSTMNT01/1896634,Aatrox,Hecarim,Orianna,Xayah,Rell,Camille,Nidalee,Azir,Sivir,Alistar,0
ESPORTSTMNT01/1896638,Urgot,Ivern,Orianna,Kai'Sa,Nautilus,Gangplank,Udyr,Syndra,Tristana,Thresh,1
ESPORTSTMNT02/1721178,Jayce,Hecarim,Syndra,Xayah,Rakan,Gnar,Graves,Zoe,Kai'Sa,Rell,1
ESPORTSTMNT02/1721183,Gnar,Olaf,Seraphine,Tristana,Rell,Gangplank,Lillia,Viktor,Jinx,Rakan,0
ESPORTSTMNT02/1721187,Vladimir,Skarner,Seraphine,Xayah,Braum,Gangplank,Hecarim,Orianna,Kai'Sa,Rell,1
ESPORTSTMNT02/1721190,Lulu,Olaf,Orianna,Jinx,Thresh,Renekton,Hecarim,Ryze,Kai'Sa,Nautilus,1
ESPORTSTMNT02/1721192,Camille,Lillia,Ryze,Kai'Sa,Alistar,Riven,Graves,Syndra,Xayah,Rell,0
7156-9857,Sion,Nidalee,Jayce,Kai'Sa,Sett,Renekton,Hecarim,Orianna,Senna,Tahm Kench,1
ESPORTSTMNT02/1731139,Urgot,Olaf,Viktor,Kai'Sa,Thresh,Gnar,Hecarim,Twisted Fate,Caitlyn,Rell,0
7156-9858,Renekton,Karthus,Syndra,Senna,Tahm Kench,Gnar,Olaf,Ekko,Kai'Sa,Gragas,0
ESPORTSTMNT02/1731149,Fiora,Lillia,Yone,Xayah,Thresh,Sion,Evelynn,Nocturne,Ezreal,Rell,1
ESPORTSTMNT01/1896716,Gnar,Hecarim,Orianna,Jinx,Galio,Camille,Dr. Mundo,Seraphine,Kai'Sa,Leona,0
7158-9859,Sion,Hecarim,Rumble,Tristana,Gragas,Renekton,Olaf,Orianna,Kai'Sa,Galio,1
7157-9860,Sion,Udyr,Syndra,Senna,Tahm Kench,Vayne,Hecarim,Viktor,Tristana,Alistar,0
7158-9861,Renekton,Taliyah,Yone,Kai'Sa,Gragas,Poppy,Lillia,Akali,Samira,Rell,1
7337-9862,Gnar,Hecarim,Orianna,Xayah,Leona,Renekton,Udyr,Viktor,Kai'Sa,Galio,0
7157-9863,Camille,Olaf,Galio,Kai'Sa,Rakan,Fiora,Udyr,Orianna,Samira,Alistar,0
ESPORTSTMNT01/1896753,Sion,Graves,Orianna,Tristana,Rell,Jax,Nidalee,Syndra,Kai'Sa,Alistar,0
7158-9865,Vladimir,Hecarim,Ryze,Senna,Sett,Aatrox,Nidalee,Nocturne,Kai'Sa,Rell,1
7337-9864,Gnar,Hecarim,Syndra,Xayah,Rell,Irelia,Lillia,Nocturne,Kai'Sa,Galio,0
ESPORTSTMNT01/1896801,Sion,Kindred,Viktor,Ezreal,Rell,Sett,Nidalee,Azir,Kai'Sa,Alistar,0
7338-9868,Wukong,Lillia,Sett,Tristana,Alistar,Gnar,Udyr,Twisted Fate,Kai'Sa,Nautilus,0
7338-9869,Wukong,Lillia,Azir,Kalista,Alistar,Gnar,Hecarim,Kassadin,Kai'Sa,Sett,1
ESPORTSTMNT01/1896808,Sion,Graves,Seraphine,Ezreal,Alistar,Gnar,Dr. Mundo,Orianna,Kai'Sa,Rakan,0
7338-9870,Jayce,Lillia,Nocturne,Kai'Sa,Rakan,Malphite,Hecarim,Lulu,Senna,Tahm Kench,0
ESPORTSTMNT05/1860165,Aatrox,Hecarim,Orianna,Xayah,Rell,Volibear,Udyr,Ahri,Kai'Sa,Alistar,0
ESPORTSTMNT05/1860176,Gnar,Hecarim,Corki,Caitlyn,Morgana,Renekton,Udyr,Azir,Kai'Sa,Karma,0
ESPORTSTMNT05/1860184,Renekton,Karthus,Lucian,Tristana,Alistar,Jayce,Kindred,Zoe,Xayah,Rell,0
ESPORTSTMNT05/1870296,Gnar,Hecarim,Seraphine,Xayah,Alistar,Renekton,Udyr,Orianna,Kai'Sa,Rakan,1
ESPORTSTMNT05/1860215,Irelia,Udyr,Viktor,Samira,Thresh,Sion,Jarvan IV,Syndra,Tristana,Nautilus,0
ESPORTSTMNT05/1860221,Gnar,Hecarim,Twisted Fate,Kai'Sa,Rakan,Gangplank,Lillia,Sylas,Xayah,Rell,1
ESPORTSTMNT01/1896881,Ornn,Hecarim,Azir,Kai'Sa,Leona,Sion,Dr. Mundo,Orianna,Xayah,Seraphine,0
ESPORTSTMNT01/1896882,Urgot,Nidalee,Aatrox,Sivir,Leona,Shen,Hecarim,Orianna,Kai'Sa,Alistar,0
ESPORTSTMNT02/1721407,Camille,Hecarim,Syndra,Kai'Sa,Rell,Irelia,Nidalee,Lucian,Tristana,Nautilus,1
ESPORTSTMNT01/1896895,Gangplank,Hecarim,Karma,Xayah,Braum,Gnar,Nidalee,LeBlanc,Kai'Sa,Nautilus,1
ESPORTSTMNT02/1721438,Aatrox,Hecarim,Ekko,Xayah,Rell,Sion,Lillia,Viktor,Tristana,Alistar,0
ESPORTSTMNT02/1731453,Renekton,Nidalee,Veigar,Tristana,Rell,Gangplank,Skarner,Azir,Kalista,Thresh,0
7161-9873,Aatrox,Nidalee,Zoe,Xayah,Thresh,Sion,Hecarim,LeBlanc,Tristana,Galio,1
ESPORTSTMNT01/1887149,Camille,Udyr,Azir,Ezreal,Karma,Gragas,Hecarim,Seraphine,Senna,Nautilus,1
7161-9874,Renekton,Udyr,LeBlanc,Aphelios,Galio,Aatrox,Hecarim,Zoe,Tristana,Leona,0
7339-9875,Sion,Udyr,Viktor,Kai'Sa,Nautilus,Cho'Gath,Hecarim,Orianna,Jinx,Thresh,1
7339-9876,Jayce,Nidalee,Irelia,Tristana,Nautilus,Wukong,Hecarim,Twisted Fate,Kai'Sa,Alistar,1
7162-9878,Gnar,Hecarim,Zoe,Xayah,Gragas,Wukong,Taliyah,Lucian,Tristana,Alistar,1
ESPORTSTMNT01/1887197,Gnar,Hecarim,Seraphine,Kai'Sa,Leona,Camille,Udyr,Azir,Aphelios,Galio,0
ESPORTSTMNT01/1887198,Gragas,Hecarim,Orianna,Kai'Sa,Galio,Aatrox,Skarner,Seraphine,Tristana,Nautilus,1
7162-9882,Sett,Hecarim,Syndra,Tristana,Alistar,Sion,Olaf,LeBlanc,Kai'Sa,Gragas,0
ESPORTSTMNT01/1887206,Gnar,Olaf,Seraphine,Tristana,Alistar,Jayce,Graves,Syndra,Senna,Tahm Kench,0
7165-9884,Volibear,Udyr,Seraphine,Aphelios,Thresh,Aatrox,Lillia,Yone,Tristana,Alistar,0
7162-9883,Aatrox,Hecarim,Syndra,Tristana,Alistar,Sion,Olaf,Viktor,Kai'Sa,Gragas,0
ESPORTSTMNT05/1870344,Renekton,Hecarim,Orianna,Xayah,Nautilus,Fiora,Udyr,Azir,Aphelios,Thresh,1
7165-9885,Aatrox,Udyr,LeBlanc,Samira,Nautilus,Gangplank,Hecarim,Zoe,Tristana,Alistar,0
7341-9886,Sion,Udyr,Viktor,Tristana,Nautilus,Jayce,Nidalee,Orianna,Draven,Thresh,1
7164-9887,Gragas,Olaf,Twisted Fate,Kai'Sa,Alistar,Wukong,Hecarim,Zoe,Tristana,Rell,0
ESPORTSTMNT01/1887241,Kennen,Hecarim,Nocturne,Varus,Alistar,Gragas,Udyr,Syndra,Kai'Sa,Leona,1
ESPORTSTMNT05/1870346,Sion,Udyr,Syndra,Tristana,Nautilus,Gragas,Rek'Sai,Galio,Kai'Sa,Leona,1
7341-9888,Gangplank,Olaf,Orianna,Vayne,Alistar,Sion,Udyr,Azir,Tristana,Rell,1
7164-9889,Sion,Graves,Zoe,Tristana,Alistar,Aatrox,Lillia,Jayce,Kai'Sa,Nautilus,1
ESPORTSTMNT05/1870348,Gragas,Udyr,Yone,Kai'Sa,Leona,Gnar,Hecarim,Azir,Tristana,Braum,1
ESPORTSTMNT05/1870353,Nasus,Olaf,Ryze,Aphelios,Thresh,Wukong,Graves,Cassiopeia,Kai'Sa,Blitzcrank,0
7341-9890,Ornn,Olaf,Zoe,Aphelios,Thresh,Sett,Udyr,Syndra,Tristana,Alistar,1
ESPORTSTMNT02/1721623,Renekton,Nidalee,Syndra,Aphelios,Thresh,Gangplank,Hecarim,Orianna,Jhin,Nautilus,0
ESPORTSTMNT05/1870379,Sion,Gragas,Corki,Tristana,Rell,Sett,Lillia,Syndra,Senna,Nautilus,0
ESPORTSTMNT02/1731629,Aatrox,Lillia,Syndra,Jhin,Karma,Gragas,Udyr,Twisted Fate,Caitlyn,Rell,1
ESPORTSTMNT02/1721669,Gragas,Lillia,Tristana,Senna,Tahm Kench,Ornn,Udyr,Syndra,Xayah,Rumble,0
ESPORTSTMNT02/1731645,Cho'Gath,Hecarim,Azir,Ezreal,Galio,Gragas,Graves,Corki,Caitlyn,Leona,0
ESPORTSTMNT05/1870393,Renekton,Udyr,Seraphine,Kai'Sa,Rell,Gnar,Hecarim,Ryze,Tristana,Alistar,1
ESPORTSTMNT02/1721682,Fiora,Skarner,Orianna,Kai'Sa,Alistar,Camille,Hecarim,Syndra,Jhin,Gragas,0
ESPORTSTMNT02/1731665,Gnar,Hecarim,Corki,Tristana,Rell,Jarvan IV,Gragas,Cassiopeia,Vayne,Galio,1
ESPORTSTMNT05/1870396,Gragas,Lillia,Lucian,Xayah,Rakan,Sion,Rek'Sai,Syndra,Kai'Sa,Veigar,0
ESPORTSTMNT02/1721696,Gnar,Udyr,Sylas,Kalista,Rell,Gangplank,Hecarim,Azir,Jhin,Nautilus,0
ESPORTSTMNT02/1731683,Sion,Hecarim,Orianna,Kai'Sa,Alistar,Gnar,Jarvan IV,Seraphine,Xayah,Galio,0
ESPORTSTMNT02/1721715,Camille,Lillia,Galio,Kai'Sa,Alistar,Gragas,Graves,Azir,Jhin,Rell,0
ESPORTSTMNT02/1721759,Sion,Udyr,Syndra,Kai'Sa,Gragas,Renekton,Nidalee,Orianna,Tristana,Rell,1
ESPORTSTMNT02/1721838,Neeko,Hecarim,Renekton,Xayah,Galio,Gnar,Olaf,Ahri,Tristana,Leona,1
ESPORTSTMNT02/1721900,Sion,Lillia,Viktor,Tristana,Leona,Kled,Hecarim,Syndra,Xayah,Alistar,1
7166-9891,Karma,Lillia,Lucian,Samira,Rell,Gnar,Hecarim,Azir,Senna,Tahm Kench,0
7166-9893,Ornn,Udyr,Qiyana,Samira,Rell,Sett,Lillia,Zoe,Kai'Sa,Alistar,0
7342-9892,Ornn,Hecarim,Orianna,Xayah,Rakan,Sion,Udyr,LeBlanc,Kai'Sa,Alistar,0
ESPORTSTMNT02/1722015,Jayce,Hecarim,Azir,Aphelios,Thresh,Gnar,Graves,Zoe,Xayah,Rell,0
7342-9894,Sion,Udyr,Syndra,Kai'Sa,Alistar,Gnar,Nidalee,Galio,Tristana,Leona,0
7167-9895,Gragas,Kindred,Zoe,Aphelios,Thresh,Fiora,Nidalee,Nocturne,Kai'Sa,Rell,1
ESPORTSTMNT02/1722016,Nocturne,Graves,Rumble,Jinx,Thresh,Gnar,Hecarim,Orianna,Kai'Sa,Rell,1
7167-9896,Lucian,Udyr,Orianna,Kai'Sa,Alistar,Jayce,Lillia,Viktor,Tristana,Rell,1
ESPORTSTMNT01/1887365,Renekton,Udyr,Orianna,Xayah,Gragas,Gnar,Hecarim,Twisted Fate,Kai'Sa,Rell,0
7343-9899,Camille,Gragas,Azir,Kai'Sa,Rell,Wukong,Udyr,Viktor,Jinx,Thresh,1
7167-9900,Gnar,Karthus,Sett,Kai'Sa,Rell,Tristana,Lillia,Nocturne,Xayah,Alistar,0
ESPORTSTMNT02/1722025,Sion,Olaf,Azir,Xayah,Thresh,Gnar,Udyr,Ryze,Kai'Sa,Rell,1
7343-9902,Gnar,Hecarim,Ryze,Jinx,Thresh,Camille,Udyr,Azir,Kalista,Jarvan IV,0
ESPORTSTMNT05/1870401,Aatrox,Hecarim,Syndra,Vayne,Karma,Renekton,Graves,Zoe,Kai'Sa,Rell,0
ESPORTSTMNT01/1887400,Sion,Hecarim,Zoe,Kai'Sa,Gragas,Gnar,Lillia,Azir,Aphelios,Leona,0
7169-9904,Gnar,Hecarim,Orianna,Tristana,Rakan,Kennen,Dr. Mundo,Azir,Aphelios,Thresh,0
7344-9905,Sion,Hecarim,Azir,Kai'Sa,Leona,Sett,Udyr,Twisted Fate,Tristana,Alistar,1
ESPORTSTMNT05/1870402,Karma,Hecarim,LeBlanc,Kalista,Rell,Gnar,Udyr,Azir,Ashe,Braum,0
7169-9907,Renekton,Nidalee,Azir,Kai'Sa,Maokai,Jayce,Hecarim,Orianna,Samira,Galio,0
7344-9908,Gragas,Udyr,Renekton,Kai'Sa,Leona,Cho'Gath,Hecarim,Viktor,Tristana,Alistar,1
ESPORTSTMNT02/1722042,Cho'Gath,Karthus,Yone,Varus,Thresh,Gragas,Udyr,Riven,Xayah,Seraphine,1
ESPORTSTMNT01/1887455,Aatrox,Nidalee,Renekton,Aphelios,Rell,Rumble,Hecarim,Syndra,Kai'Sa,Gragas,1
7169-9909,Camille,Olaf,Syndra,Tristana,Rakan,Fiora,Karthus,Orianna,Samira,Rell,0
ESPORTSTMNT04/1600498,Aatrox,Udyr,Diana,Jinx,Zilean,Cho'Gath,Lillia,Yone,Caitlyn,Karma,0
ESPORTSTMNT05/1870405,Gnar,Hecarim,Vel'Koz,Jinx,Thresh,Wukong,Olaf,Seraphine,Jhin,Nautilus,0
ESPORTSTMNT04/1600499,Gnar,Hecarim,Syndra,Ezreal,Galio,Malphite,Udyr,Zoe,Kai'Sa,Leona,1
ESPORTSTMNT02/1732099,Malphite,Udyr,Orianna,Jinx,Thresh,Gnar,Olaf,Azir,Kai'Sa,Sett,1
ESPORTSTMNT02/1722064,Sion,Lillia,Tristana,Caitlyn,Nautilus,Gnar,Skarner,Galio,Jhin,Leona,0
ESPORTSTMNT05/1860309,Nocturne,Lillia,Syndra,Kai'Sa,Rell,Gnar,Rek'Sai,Azir,Tristana,Braum,1
ESPORTSTMNT02/1732124,Jayce,Skarner,Azir,Kai'Sa,Sett,Gnar,Nocturne,Corki,Xayah,Thresh,1
ESPORTSTMNT05/1870415,Gnar,Skarner,LeBlanc,Xayah,Alistar,Sion,Hecarim,Zoe,Kai'Sa,Rell,0
ESPORTSTMNT02/1732134,Jayce,Udyr,Zoe,Kai'Sa,Alistar,Camille,Lillia,Twisted Fate,Aphelios,Braum,1
ESPORTSTMNT05/1860324,Nocturne,Karthus,Ahri,Tristana,Rell,Gnar,Lillia,Seraphine,Kai'Sa,Nautilus,1
ESPORTSTMNT02/1732142,Camille,Lee Sin,Malzahar,Kai'Sa,Alistar,Aatrox,Skarner,Cassiopeia,Xayah,Galio,0
ESPORTSTMNT02/1732182,Ornn,Hecarim,Syndra,Kai'Sa,Rell,Lucian,Karthus,Nocturne,Xayah,Leona,0
ESPORTSTMNT05/1860341,Gragas,Skarner,Sylas,Tristana,Nautilus,Nocturne,Malphite,Qiyana,Aphelios,Thresh,0
ESPORTSTMNT02/1732224,Gnar,Udyr,Sylas,Caitlyn,Thresh,Wukong,Hecarim,Viktor,Kalista,Rell,1
ESPORTSTMNT02/1732251,Malphite,Hecarim,Orianna,Xayah,Nautilus,Gnar,Udyr,Viktor,Miss Fortune,Rell,1
ESPORTSTMNT05/1860348,Gnar,Graves,Orianna,Senna,Cho'Gath,Nocturne,Gragas,Lucian,Aphelios,Thresh,0
ESPORTSTMNT02/1732271,Gangplank,Olaf,Tristana,Xayah,Rakan,Lulu,Udyr,Lucian,Caitlyn,Thresh,1
ESPORTSTMNT02/1732294,Camille,Udyr,Orianna,Xayah,Thresh,Gragas,Olaf,Azir,Tristana,Nautilus,1
ESPORTSTMNT02/1732315,Gnar,Olaf,Syndra,Tristana,Leona,Gangplank,Udyr,Azir,Xayah,Alistar,1
ESPORTSTMNT02/1732331,Gnar,Hecarim,Ryze,Jhin,Rell,Irelia,Nidalee,Renekton,Samira,Nautilus,0
ESPORTSTMNT02/1722270,Gnar,Hecarim,Viktor,Vayne,Alistar,Renekton,Udyr,Corki,Ezreal,Rell,0
7171-9910,Gangplank,Lillia,Galio,Kai'Sa,Rakan,Rumble,Taliyah,Renekton,Samira,Rell,0
7171-9911,Gangplank,Hecarim,Syndra,Miss Fortune,Seraphine,Gnar,Graves,Ryze,Aphelios,Thresh,1
ESPORTSTMNT02/1722354,Sion,Hecarim,Syndra,Tristana,Alistar,Renekton,Nidalee,Galio,Samira,Gragas,1
7172-9912,Aatrox,Hecarim,Taliyah,Xayah,Alistar,Gnar,Udyr,Viktor,Tristana,Gragas,1
7173-9913,Camille,Hecarim,Azir,Xayah,Alistar,Renekton,Nidalee,Viktor,Tristana,Leona,0
7173-9914,Fiora,Olaf,Twisted Fate,Tristana,Galio,Camille,Hecarim,Azir,Vayne,Alistar,1
ESPORTSTMNT02/1722385,Fiora,Udyr,Syndra,Kai'Sa,Blitzcrank,Jayce,Olaf,Orianna,Jinx,Thresh,0
7172-9915,Ryze,Udyr,Orianna,Ezreal,Rakan,Irelia,Hecarim,Viktor,Tristana,Alistar,1
7345-9916,Jayce,Udyr,Orianna,Jinx,Rell,Wukong,Olaf,Viktor,Vayne,Gragas,0
7173-9917,Camille,Kayn,Galio,Kai'Sa,Sett,Fiora,Karthus,Lucian,Tristana,Leona,1
7345-9918,Renekton,Kayn,Azir,Kai'Sa,Gragas,Gnar,Dr. Mundo,Orianna,Xayah,Rell,0
7345-9919,Ornn,Olaf,Orianna,Aphelios,Thresh,Renekton,Karthus,Azir,Jinx,Gragas,0
ESPORTSTMNT02/1722426,Volibear,Udyr,Viktor,Kai'Sa,Rell,Vayne,Hecarim,Sion,Tristana,Alistar,1
7175-9921,Gnar,Hecarim,Azir,Kai'Sa,Gragas,Jayce,Udyr,Zoe,Aphelios,Alistar,0
ESPORTSTMNT02/1722439,Ornn,Lillia,Renekton,Varus,Blitzcrank,Volibear,Udyr,Syndra,Kalista,Thresh,1
7175-9924,Sion,Udyr,Orianna,Tristana,Alistar,Gnar,Karthus,Nocturne,Kai'Sa,Rell,1
ESPORTSTMNT02/1722506,Urgot,Skarner,Orianna,Tristana,Nautilus,Gnar,Hecarim,Azir,Xayah,Rakan,0
ESPORTSTMNT02/1722521,Volibear,Udyr,Syndra,Tristana,Alistar,Renekton,Lillia,Lucian,Kai'Sa,Nautilus,0
ESPORTSTMNT02/1722566,Gnar,Lillia,Sylas,Tristana,Nautilus,Gangplank,Skarner,Syndra,Kai'Sa,Alistar,0
ESPORTSTMNT02/1722592,Sion,Udyr,Syndra,Ezreal,Braum,Sett,Lillia,Lucian,Jinx,Thresh,0
ESPORTSTMNT02/1722673,Gnar,Gragas,Sylas,Xayah,Rakan,Jayce,Graves,Orianna,Seraphine,Alistar,0
ESPORTSTMNT02/1722706,Gragas,Olaf,Viktor,Kai'Sa,Rell,Renekton,Hecarim,Ryze,Jhin,Alistar,1
ESPORTSTMNT02/1722733,Gnar,Lillia,Azir,Kai'Sa,Rell,Jayce,Udyr,Ryze,Xayah,Rakan,0
ESPORTSTMNT02/1722740,Aatrox,Lillia,Zoe,Kai'Sa,Nautilus,Ornn,Kindred,Ryze,Tristana,Alistar,0
ESPORTSTMNT02/1722748,Gangplank,Olaf,Syndra,Kai'Sa,Alistar,Gnar,Lillia,Viktor,Tristana,Nautilus,0
ESPORTSTMNT02/1722819,Irelia,Lillia,Sion,Sivir,Bard,Renekton,Jarvan IV,Sylas,Aphelios,Thresh,1
ESPORTSTMNT02/1722846,Volibear,Hecarim,Seraphine,Tristana,Rakan,Vayne,Udyr,Zoe,Kai'Sa,Alistar,0
ESPORTSTMNT02/1722861,Renekton,Udyr,Viktor,Kai'Sa,Leona,Gragas,Hecarim,Zoe,Xayah,Rakan,0
ESPORTSTMNT02/1722901,Sion,Hecarim,Ahri,Kai'Sa,Alistar,Gnar,Dr. Mundo,Orianna,Aphelios,Taric,0
ESPORTSTMNT02/1722909,Gragas,Udyr,Syndra,Ezreal,Alistar,Aatrox,Hecarim,Orianna,Samira,Rell,1
ESPORTSTMNT02/1722948,Sion,Nidalee,Sett,Tristana,Rell,Aatrox,Rek'Sai,Corki,Kai'Sa,Gragas,1
ESPORTSTMNT02/1732948,Gnar,Hecarim,Twisted Fate,Xayah,Rell,Sion,Udyr,Azir,Kai'Sa,Nautilus,1
ESPORTSTMNT02/1732963,Gnar,Udyr,Ryze,Varus,Rakan,Renekton,Lillia,Cassiopeia,Kai'Sa,Alistar,1
ESPORTSTMNT02/1722995,Sylas,Hecarim,Karma,Kai'Sa,Leona,Gnar,Udyr,Seraphine,Tristana,Braum,1
ESPORTSTMNT02/1732970,Sion,Hecarim,Syndra,Xayah,Rell,Lulu,Olaf,Azir,Kai'Sa,Nautilus,0
ESPORTSTMNT01/1887510,Gnar,Karthus,Nocturne,Kai'Sa,Leona,Gragas,Graves,Renekton,Senna,Karma,0
ESPORTSTMNT02/1732980,Gnar,Graves,Azir,Seraphine,Leona,Sion,Udyr,Syndra,Tristana,Braum,1
ESPORTSTMNT02/1732984,Gnar,Graves,Seraphine,Ezreal,Rell,Sylas,Olaf,Qiyana,Xayah,Alistar,1
ESPORTSTMNT01/1887512,Gnar,Graves,Ziggs,Tristana,Rell,Jayce,Hecarim,Orianna,Ashe,Seraphine,0
ESPORTSTMNT02/1723052,Gangplank,Udyr,Ahri,Tristana,Alistar,Kennen,Hecarim,Karma,Vayne,Braum,0
ESPORTSTMNT02/1733023,Aatrox,Kha'Zix,Seraphine,Xayah,Nautilus,Urgot,Gragas,Qiyana,Tristana,Alistar,0
ESPORTSTMNT02/1733033,Gnar,Lillia,Orianna,Tristana,Rell,Irelia,Skarner,Azir,Kai'Sa,Galio,1
ESPORTSTMNT02/1723092,Karma,Udyr,Ahri,Xayah,Braum,Gnar,Hecarim,Yone,Kai'Sa,Nautilus,1
ESPORTSTMNT02/1733048,Irelia,Udyr,Ryze,Xayah,Nautilus,Sion,Hecarim,Cassiopeia,Aphelios,Thresh,1
ESPORTSTMNT01/1887514,Gnar,Dr. Mundo,Nocturne,Kai'Sa,Seraphine,Gragas,Hecarim,Viktor,Draven,Nautilus,0
